"GID","ENSEMBL","ENSEMBLTRANS","ENSEMBLPROT"
106889580,"ENSCPUG00000015217","ENSCPUT00000026448.1","ENSCPUP00000022413.1"
106899308,"","",""
106892436,"ENSCPUG00000017943","ENSCPUT00000031409.1","ENSCPUP00000026669.1"
106894192,"","",""
106896685,"ENSCPUG00000003561","ENSCPUT00000005857.1","ENSCPUP00000004814.1"
106885261,"ENSCPUG00000019335","ENSCPUT00000033867.1","ENSCPUP00000028767.1"
106897799,"ENSCPUG00000009487","ENSCPUT00000015975.1","ENSCPUP00000013378.1"
106897799,"ENSCPUG00000009487","",""
106897799,"ENSCPUG00000009487","ENSCPUT00000015982.1","ENSCPUP00000013385.1"
106893053,"ENSCPUG00000018144","ENSCPUT00000031739.1","ENSCPUP00000026954.1"
106889633,"ENSCPUG00000019103","ENSCPUT00000033429.1","ENSCPUP00000028397.1"
106889633,"ENSCPUG00000019103","",""
106899611,"","",""
106897717,"ENSCPUG00000006247","",""
106897717,"ENSCPUG00000006247","ENSCPUT00000010456.1","ENSCPUP00000008740.1"
106886968,"ENSCPUG00000009637","ENSCPUT00000016249.1","ENSCPUP00000013615.1"
106886968,"ENSCPUG00000009637","",""
106886968,"ENSCPUG00000009637","ENSCPUT00000016245.1","ENSCPUP00000013611.1"
106886968,"ENSCPUG00000009637","ENSCPUT00000016235.1","ENSCPUP00000013603.1"
106886968,"ENSCPUG00000009637","ENSCPUT00000016237.1","ENSCPUP00000013605.1"
106886968,"ENSCPUG00000009637","ENSCPUT00000016238.1","ENSCPUP00000013606.1"
106896547,"ENSCPUG00000000689","ENSCPUT00000001092.1","ENSCPUP00000000885.1"
106889517,"ENSCPUG00000015799","ENSCPUT00000027428.1","ENSCPUP00000023252.1"
106889517,"ENSCPUG00000015799","",""
106893795,"ENSCPUG00000018595","ENSCPUT00000032490.1","ENSCPUP00000027608.1"
106885622,"ENSCPUG00000011697","ENSCPUT00000020091.1","ENSCPUP00000016953.1"
106896066,"","",""
106896722,"ENSCPUG00000003507","ENSCPUT00000005750.1","ENSCPUP00000004735.1"
106887332,"","",""
106902281,"ENSCPUG00000017413","ENSCPUT00000030436.1","ENSCPUP00000025811.1"
106902281,"ENSCPUG00000017413","ENSCPUT00000030439.1","ENSCPUP00000025814.1"
106902281,"ENSCPUG00000017413","ENSCPUT00000030438.1","ENSCPUP00000025813.1"
106902281,"ENSCPUG00000017413","",""
106902281,"ENSCPUG00000017413","ENSCPUT00000030437.1","ENSCPUP00000025812.1"
106895194,"ENSCPUG00000006086","ENSCPUT00000010159.1","ENSCPUP00000008464.1"
106894214,"ENSCPUG00000009430","ENSCPUT00000015875.1","ENSCPUP00000013288.1"
106889466,"ENSCPUG00000000166","ENSCPUT00000000273.1","ENSCPUP00000000229.1"
106889466,"ENSCPUG00000000166","ENSCPUT00000000242.1","ENSCPUP00000000199.1"
106888547,"ENSCPUG00000003617","ENSCPUT00000006906.1","ENSCPUP00000005685.1"
106884666,"ENSCPUG00000014844","",""
106884666,"ENSCPUG00000014844","ENSCPUT00000025795.1","ENSCPUP00000021835.1"
106896173,"ENSCPUG00000008114","ENSCPUT00000013624.1","ENSCPUP00000011438.1"
106896173,"ENSCPUG00000008114","",""
106895520,"ENSCPUG00000001240","ENSCPUT00000001939.1","ENSCPUP00000001599.1"
106897496,"ENSCPUG00000010246","ENSCPUT00000017389.1","ENSCPUP00000014609.1"
106897496,"ENSCPUG00000010246","",""
106897404,"","",""
106894656,"","",""
106888827,"","",""
106893810,"","",""
106885762,"ENSCPUG00000015650","ENSCPUT00000027153.1","ENSCPUP00000023032.1"
106898004,"ENSCPUG00000014416","ENSCPUT00000024969.1","ENSCPUP00000021100.1"
106895005,"ENSCPUG00000002399","ENSCPUT00000006035.1","ENSCPUP00000004969.1"
106898628,"ENSCPUG00000003288","ENSCPUT00000005361.1","ENSCPUP00000004438.1"
106898628,"ENSCPUG00000003288","ENSCPUT00000005363.1","ENSCPUP00000004440.1"
106887219,"ENSCPUG00000015207","ENSCPUT00000026431.1","ENSCPUP00000022398.1"
106885801,"ENSCPUG00000012518","ENSCPUT00000021589.1","ENSCPUP00000018184.1"
106885777,"ENSCPUG00000012523","",""
106885777,"ENSCPUG00000012523","ENSCPUT00000021595.1","ENSCPUP00000018190.1"
106885777,"ENSCPUG00000012523","ENSCPUT00000021593.1","ENSCPUP00000018188.1"
106901148,"ENSCPUG00000004620","ENSCPUT00000007671.1","ENSCPUP00000006330.1"
106886575,"ENSCPUG00000000078","ENSCPUT00000000085.1","ENSCPUP00000000065.1"
106885722,"ENSCPUG00000012515","ENSCPUT00000021583.1",""
106885722,"ENSCPUG00000012515","",""
106885722,"ENSCPUG00000012515","ENSCPUT00000021584.1","ENSCPUP00000018182.1"
106891844,"ENSCPUG00000016259","ENSCPUT00000028272.1","ENSCPUP00000023983.1"
106901318,"ENSCPUG00000008454","ENSCPUT00000014193.1","ENSCPUP00000011934.1"
106901318,"ENSCPUG00000008454","",""
106898265,"","",""
106890766,"ENSCPUG00000018776","ENSCPUT00000032801.1","ENSCPUP00000027889.1"
106890766,"ENSCPUG00000018776","",""
106897856,"ENSCPUG00000011318","ENSCPUT00000019387.1","ENSCPUP00000016340.1"
106897856,"ENSCPUG00000011318","ENSCPUT00000019383.1","ENSCPUP00000016336.1"
106897856,"ENSCPUG00000011318","",""
106890508,"ENSCPUG00000017655","",""
106890508,"ENSCPUG00000017655","ENSCPUT00000030908.1","ENSCPUP00000026231.1"
106902679,"ENSCPUG00000012680","",""
106902679,"ENSCPUG00000012680","ENSCPUT00000021886.1","ENSCPUP00000018427.1"
106894417,"ENSCPUG00000006402","ENSCPUT00000010740.1","ENSCPUP00000008992.1"
106901517,"ENSCPUG00000015333","",""
106901517,"ENSCPUG00000015333","ENSCPUT00000026646.1","ENSCPUP00000022588.1"
106887841,"ENSCPUG00000000168","",""
106887841,"ENSCPUG00000000168","ENSCPUT00000000286.1","ENSCPUP00000000241.1"
106892440,"ENSCPUG00000017987","ENSCPUT00000031483.1","ENSCPUP00000026738.1"
106887654,"ENSCPUG00000009771","ENSCPUT00000016468.1","ENSCPUP00000013798.1"
106887654,"ENSCPUG00000009771","ENSCPUT00000016469.1","ENSCPUP00000013799.1"
106887654,"ENSCPUG00000009771","ENSCPUT00000016470.1","ENSCPUP00000013800.1"
106887654,"ENSCPUG00000009771","",""
106891113,"ENSCPUG00000004553","ENSCPUT00000007544.1","ENSCPUP00000006224.1"
106896439,"ENSCPUG00000013743","",""
106896439,"ENSCPUG00000013743","ENSCPUT00000023782.1","ENSCPUP00000020076.1"
106890305,"ENSCPUG00000016495","",""
106890305,"ENSCPUG00000016495","ENSCPUT00000028668.1","ENSCPUP00000024310.1"
106890305,"ENSCPUG00000016495","ENSCPUT00000028669.1","ENSCPUP00000024311.1"
106900114,"ENSCPUG00000007370","ENSCPUT00000012400.1","ENSCPUP00000010395.1"
106900114,"ENSCPUG00000007370","",""
106900114,"ENSCPUG00000007370","ENSCPUT00000012393.1","ENSCPUP00000010389.1"
106902582,"ENSCPUG00000014741","ENSCPUT00000025605.1","ENSCPUP00000021668.1"
106902582,"ENSCPUG00000014741","",""
106885179,"","",""
106895510,"ENSCPUG00000017828","",""
106895510,"ENSCPUG00000017828","ENSCPUT00000031198.1","ENSCPUP00000026491.1"
106890376,"ENSCPUG00000017251","",""
106890376,"ENSCPUG00000017251","ENSCPUT00000030090.1","ENSCPUP00000025502.1"
106890376,"ENSCPUG00000017251","ENSCPUT00000030091.1","ENSCPUP00000025503.1"
106890334,"","",""
106885361,"ENSCPUG00000006522","ENSCPUT00000010923.1","ENSCPUP00000009151.1"
106889390,"ENSCPUG00000018808","ENSCPUT00000032858.1","ENSCPUP00000027926.1"
106898613,"ENSCPUG00000003256","ENSCPUT00000005307.1","ENSCPUP00000004391.1"
106898613,"ENSCPUG00000003256","",""
106897957,"ENSCPUG00000014297","ENSCPUT00000024754.1","ENSCPUP00000020899.1"
106886606,"ENSCPUG00000010232","ENSCPUT00000017704.1","ENSCPUP00000014902.1"
106885562,"ENSCPUG00000010870","ENSCPUT00000018538.1","ENSCPUP00000015626.1"
106885562,"ENSCPUG00000010870","",""
106893202,"ENSCPUG00000012120","",""
106893202,"ENSCPUG00000012120","ENSCPUT00000023481.1","ENSCPUP00000019799.1"
106895981,"ENSCPUG00000017312","ENSCPUT00000030222.1","ENSCPUP00000025610.1"
106895981,"ENSCPUG00000017312","",""
106902030,"","",""
106895359,"ENSCPUG00000000447","ENSCPUT00000000634.1","ENSCPUP00000000517.1"
106898052,"","",""
106895121,"","",""
106889333,"","",""
106890457,"","",""
106887255,"","",""
106890133,"","",""
106896814,"ENSCPUG00000007095","ENSCPUT00000011967.1","ENSCPUP00000010022.1"
106886676,"","",""
106898618,"","",""
106891054,"ENSCPUG00000003986","",""
106891054,"ENSCPUG00000003986","ENSCPUT00000006596.1","ENSCPUP00000005432.1"
106885662,"ENSCPUG00000012430","ENSCPUT00000021415.1","ENSCPUP00000018032.1"
106885662,"ENSCPUG00000012430","ENSCPUT00000021411.1","ENSCPUP00000018028.1"
106893452,"ENSCPUG00000015671","",""
106893452,"ENSCPUG00000015671","ENSCPUT00000027180.1","ENSCPUP00000023057.1"
106899937,"","",""
106887817,"ENSCPUG00000019402","ENSCPUT00000034015.1","ENSCPUP00000028878.1"
106895036,"ENSCPUG00000000966","ENSCPUT00000001514.1","ENSCPUP00000001259.1"
106898438,"ENSCPUG00000011164","ENSCPUT00000019094.1","ENSCPUP00000016115.1"
106898438,"ENSCPUG00000011164","",""
106901155,"ENSCPUG00000002509","ENSCPUT00000003991.1","ENSCPUP00000003301.1"
106901155,"ENSCPUG00000002509","",""
106901155,"ENSCPUG00000002509","ENSCPUT00000003984.1","ENSCPUP00000003294.1"
106896150,"ENSCPUG00000008073","ENSCPUT00000013567.1","ENSCPUP00000011391.1"
106891737,"ENSCPUG00000014298","ENSCPUT00000024741.1","ENSCPUP00000020886.1"
106891737,"ENSCPUG00000014298","",""
106887516,"ENSCPUG00000015562","",""
106887516,"ENSCPUG00000015562","ENSCPUT00000027004.1","ENSCPUP00000022905.1"
106887516,"ENSCPUG00000015562","ENSCPUT00000027002.1","ENSCPUP00000022903.1"
106887516,"ENSCPUG00000015562","ENSCPUT00000027003.1","ENSCPUP00000022904.1"
106887516,"ENSCPUG00000015562","ENSCPUT00000027005.1","ENSCPUP00000022906.1"
106893758,"ENSCPUG00000017353","ENSCPUT00000030318.1","ENSCPUP00000025700.1"
106893758,"ENSCPUG00000017353","ENSCPUT00000030320.1","ENSCPUP00000025702.1"
106893758,"ENSCPUG00000017353","",""
106897338,"ENSCPUG00000006485","ENSCPUT00000010857.1","ENSCPUP00000009094.1"
106897338,"ENSCPUG00000006485","",""
106897338,"ENSCPUG00000006485","ENSCPUT00000010855.1","ENSCPUP00000009092.1"
106898956,"","",""
106889856,"ENSCPUG00000019486","",""
106889856,"ENSCPUG00000019486","ENSCPUT00000034174.1","ENSCPUP00000029008.1"
106891754,"ENSCPUG00000014185","ENSCPUT00000024726.1","ENSCPUP00000020873.1"
106892382,"ENSCPUG00000018136","ENSCPUT00000031720.1","ENSCPUP00000026937.1"
106885631,"ENSCPUG00000012519","ENSCPUT00000021590.1","ENSCPUP00000018185.1"
106894045,"ENSCPUG00000005591","ENSCPUT00000009336.1","ENSCPUP00000007751.1"
106894045,"ENSCPUG00000005591","",""
106894045,"ENSCPUG00000005591","ENSCPUT00000009341.1","ENSCPUP00000007756.1"
106894045,"ENSCPUG00000005591","ENSCPUT00000009346.1","ENSCPUP00000007759.1"
106891381,"ENSCPUG00000007759","ENSCPUT00000013051.1","ENSCPUP00000010946.1"
106898976,"","",""
106885300,"","",""
106895767,"ENSCPUG00000006680","ENSCPUT00000011273.1","ENSCPUP00000009445.1"
106895443,"","",""
106892672,"ENSCPUG00000012256","ENSCPUT00000021085.1","ENSCPUP00000017802.1"
106889904,"","",""
106889495,"ENSCPUG00000018471","ENSCPUT00000032293.1","ENSCPUP00000027436.1"
106891674,"ENSCPUG00000008859","ENSCPUT00000014872.1","ENSCPUP00000012500.1"
106891390,"","",""
106902352,"","",""
106885365,"ENSCPUG00000019557","ENSCPUT00000034304.1","ENSCPUP00000029126.1"
106885365,"ENSCPUG00000019557","",""
106885365,"ENSCPUG00000019557","ENSCPUT00000034302.1","ENSCPUP00000029124.1"
106885365,"ENSCPUG00000019557","ENSCPUT00000034303.1","ENSCPUP00000029125.1"
106885365,"ENSCPUG00000019557","ENSCPUT00000034301.1","ENSCPUP00000029123.1"
106888739,"","",""
106890693,"","",""
106901119,"ENSCPUG00000012967","",""
106901119,"ENSCPUG00000012967","ENSCPUT00000022392.1","ENSCPUP00000018882.1"
106892410,"ENSCPUG00000006178","",""
106892410,"ENSCPUG00000006178","ENSCPUT00000010345.1","ENSCPUP00000008631.1"
106900062,"ENSCPUG00000000588","ENSCPUT00000000885.1","ENSCPUP00000000711.1"
106900061,"","",""
106897226,"","",""
106890296,"ENSCPUG00000017160","",""
106890296,"ENSCPUG00000017160","ENSCPUT00000029921.1","ENSCPUP00000025366.1"
106890296,"ENSCPUG00000017160","ENSCPUT00000029923.1","ENSCPUP00000025368.1"
106890296,"ENSCPUG00000017160","ENSCPUT00000029922.1","ENSCPUP00000025367.1"
106891658,"ENSCPUG00000008788","",""
106891658,"ENSCPUG00000008788","ENSCPUT00000014765.1","ENSCPUP00000012405.1"
106895448,"ENSCPUG00000001479","ENSCPUT00000002303.1","ENSCPUP00000001906.1"
106895448,"ENSCPUG00000001479","",""
106895448,"ENSCPUG00000001479","ENSCPUT00000002313.1","ENSCPUP00000001915.1"
106900063,"ENSCPUG00000000593","ENSCPUT00000000900.1","ENSCPUP00000000725.1"
106900063,"ENSCPUG00000000593","",""
106898713,"ENSCPUG00000000002","ENSCPUT00000000002.1","ENSCPUP00000000002.1"
106898713,"ENSCPUG00000000002","",""
106884751,"","",""
106892557,"ENSCPUG00000012400","ENSCPUT00000021353.1","ENSCPUP00000017981.1"
106884729,"ENSCPUG00000016689","",""
106884729,"ENSCPUG00000016689","ENSCPUT00000029045.1","ENSCPUP00000024648.1"
106901174,"ENSCPUG00000004615","ENSCPUT00000007658.1","ENSCPUP00000006324.1"
106891842,"ENSCPUG00000016258","ENSCPUT00000028269.1","ENSCPUP00000023980.1"
106885899,"ENSCPUG00000000023","ENSCPUT00000000025.1","ENSCPUP00000000018.1"
106885220,"","",""
106901189,"","",""
106901118,"ENSCPUG00000015343","ENSCPUT00000026665.1","ENSCPUP00000022606.1"
106900860,"ENSCPUG00000013682","",""
106900860,"ENSCPUG00000013682","ENSCPUT00000023679.1","ENSCPUP00000019981.1"
106901810,"ENSCPUG00000015122","ENSCPUT00000026286.1","ENSCPUP00000022267.1"
106901810,"ENSCPUG00000015122","",""
106899088,"","",""
106891331,"ENSCPUG00000006386","ENSCPUT00000010714.1","ENSCPUP00000008967.1"
106884790,"ENSCPUG00000016688","",""
106884790,"ENSCPUG00000016688","ENSCPUT00000029044.1","ENSCPUP00000024647.1"
106890743,"ENSCPUG00000018940","ENSCPUT00000033119.1","ENSCPUP00000028131.1"
106885466,"ENSCPUG00000010880","ENSCPUT00000018550.1","ENSCPUP00000015635.1"
106899399,"ENSCPUG00000017971","ENSCPUT00000031449.1","ENSCPUP00000026706.1"
106901897,"ENSCPUG00000015121","",""
106901897,"ENSCPUG00000015121","ENSCPUT00000026285.1","ENSCPUP00000022266.1"
106894899,"ENSCPUG00000018481","ENSCPUT00000032308.1","ENSCPUP00000027444.1"
106896811,"ENSCPUG00000007152","ENSCPUT00000012056.1","ENSCPUP00000010097.1"
106891047,"ENSCPUG00000004006","",""
106891047,"ENSCPUG00000004006","ENSCPUT00000006639.1","ENSCPUP00000005470.1"
106891047,"ENSCPUG00000004006","ENSCPUT00000006630.1","ENSCPUP00000005462.1"
106899602,"ENSCPUG00000018238","ENSCPUT00000031901.1","ENSCPUP00000027081.1"
106898703,"ENSCPUG00000004828","ENSCPUT00000008036.1","ENSCPUP00000006664.1"
106899646,"","",""
106900832,"ENSCPUG00000013223","ENSCPUT00000022784.1","ENSCPUP00000019188.1"
106900832,"ENSCPUG00000013223","",""
106894790,"","",""
106899526,"ENSCPUG00000018203","ENSCPUT00000031860.1","ENSCPUP00000027044.1"
106892235,"ENSCPUG00000017128","ENSCPUT00000029870.1","ENSCPUP00000025329.1"
106901431,"","",""
106902885,"ENSCPUG00000007655","ENSCPUT00000014180.1","ENSCPUP00000011921.1"
106902248,"ENSCPUG00000016028","",""
106902248,"ENSCPUG00000016028","ENSCPUT00000027845.1","ENSCPUP00000023604.1"
106885926,"","",""
106885108,"ENSCPUG00000018968","ENSCPUT00000033165.1","ENSCPUP00000028161.1"
106885108,"ENSCPUG00000018968","ENSCPUT00000033164.1","ENSCPUP00000028160.1"
106890688,"ENSCPUG00000019685","ENSCPUT00000034714.1","ENSCPUP00000029494.1"
106892252,"ENSCPUG00000017196","ENSCPUT00000029985.1","ENSCPUP00000025418.1"
106891012,"ENSCPUG00000004660","ENSCPUT00000007735.1","ENSCPUP00000006387.1"
106897136,"","",""
106887168,"ENSCPUG00000015229","",""
106887168,"ENSCPUG00000015229","ENSCPUT00000026469.1","ENSCPUP00000022434.1"
106897185,"ENSCPUG00000004134","ENSCPUT00000006855.1","ENSCPUP00000005649.1"
106889237,"ENSCPUG00000006739","ENSCPUT00000011312.1","ENSCPUP00000009467.1"
106889968,"","",""
106901432,"ENSCPUG00000009416","ENSCPUT00000015843.1","ENSCPUP00000013257.1"
106901432,"ENSCPUG00000009416","",""
106896926,"ENSCPUG00000005943","ENSCPUT00000009928.1","ENSCPUP00000008256.1"
106896926,"ENSCPUG00000005943","",""
106900833,"ENSCPUG00000013612","ENSCPUT00000023564.1","ENSCPUP00000019879.1"
106895122,"ENSCPUG00000002123","ENSCPUT00000003377.1","ENSCPUP00000002793.1"
106897222,"ENSCPUG00000004289","",""
106897222,"ENSCPUG00000004289","ENSCPUT00000007118.1","ENSCPUP00000005858.1"
106886211,"ENSCPUG00000016998","ENSCPUT00000029619.1","ENSCPUP00000025117.1"
106897906,"ENSCPUG00000012849","ENSCPUT00000022205.1","ENSCPUP00000018709.1"
106897905,"","",""
106896405,"ENSCPUG00000013669","ENSCPUT00000023656.1","ENSCPUP00000019960.1"
106896405,"ENSCPUG00000013669","",""
106894672,"","",""
106891739,"","",""
106888573,"","",""
106885909,"","",""
106895208,"ENSCPUG00000007464","",""
106895208,"ENSCPUG00000007464","ENSCPUT00000012550.1","ENSCPUP00000010519.1"
106887832,"","",""
106898803,"ENSCPUG00000005772","",""
106898803,"ENSCPUG00000005772","ENSCPUT00000009635.1","ENSCPUP00000007993.1"
106892664,"ENSCPUG00000012252","ENSCPUT00000021080.1","ENSCPUP00000017797.1"
106892664,"ENSCPUG00000012252","ENSCPUT00000021078.1","ENSCPUP00000017795.1"
106892664,"ENSCPUG00000012252","",""
106889863,"ENSCPUG00000003424","ENSCPUT00000005795.1","ENSCPUP00000004769.1"
106889863,"ENSCPUG00000003424","ENSCPUT00000005775.1","ENSCPUP00000004751.1"
106890633,"ENSCPUG00000018649","ENSCPUT00000032592.1","ENSCPUP00000027702.1"
106893880,"ENSCPUG00000018839","",""
106893880,"ENSCPUG00000018839","ENSCPUT00000032932.1","ENSCPUP00000027989.1"
106888634,"ENSCPUG00000014826","",""
106888634,"ENSCPUG00000014826","ENSCPUT00000025761.1","ENSCPUP00000021807.1"
106889875,"ENSCPUG00000019464","ENSCPUT00000034114.1","ENSCPUP00000028950.1"
106896544,"","",""
106894596,"ENSCPUG00000001641","ENSCPUT00000002579.1","ENSCPUP00000002147.1"
106894596,"ENSCPUG00000001641","ENSCPUT00000002593.1","ENSCPUP00000002155.1"
106894596,"ENSCPUG00000001641","",""
106895512,"","",""
106898631,"ENSCPUG00000003255","ENSCPUT00000005305.1","ENSCPUP00000004389.1"
106888071,"ENSCPUG00000008026","ENSCPUT00000013563.1","ENSCPUP00000011388.1"
106889757,"ENSCPUG00000019202","ENSCPUT00000033602.1","ENSCPUP00000028554.1"
106886716,"ENSCPUG00000015884","ENSCPUT00000027595.1","ENSCPUP00000023395.1"
106886716,"ENSCPUG00000015884","",""
106885296,"ENSCPUG00000015114","ENSCPUT00000026272.1","ENSCPUP00000022253.1"
106894263,"ENSCPUG00000019687","ENSCPUT00000034591.1","ENSCPUP00000029390.1"
106899451,"ENSCPUG00000018079","ENSCPUT00000031705.1","ENSCPUP00000026922.1"
106896573,"","",""
106889859,"ENSCPUG00000000441","ENSCPUT00000000619.1","ENSCPUP00000000504.1"
106891574,"ENSCPUG00000006870","ENSCPUT00000011563.1","ENSCPUP00000009679.1"
106890401,"","",""
106898221,"ENSCPUG00000003854","",""
106898221,"ENSCPUG00000003854","ENSCPUT00000006376.1","ENSCPUP00000005249.1"
106898221,"ENSCPUG00000003854","ENSCPUT00000006371.1","ENSCPUP00000005245.1"
106887743,"ENSCPUG00000010385","",""
106887743,"ENSCPUG00000010385","ENSCPUT00000017651.1","ENSCPUP00000014850.1"
106887317,"ENSCPUG00000000434","",""
106887317,"ENSCPUG00000000434","ENSCPUT00000000618.1","ENSCPUP00000000502.1"
106896793,"ENSCPUG00000005657","ENSCPUT00000009461.1","ENSCPUP00000007843.1"
106890352,"ENSCPUG00000017246","",""
106890352,"ENSCPUG00000017246","ENSCPUT00000030081.1","ENSCPUP00000025493.1"
106884845,"ENSCPUG00000016944","ENSCPUT00000029518.1","ENSCPUP00000025041.1"
106894565,"","",""
106898253,"ENSCPUG00000004171","ENSCPUT00000006950.1","ENSCPUP00000005724.1"
106890963,"ENSCPUG00000002905","ENSCPUT00000004703.1","ENSCPUP00000003848.1"
106900210,"","",""
106902488,"ENSCPUG00000013047","",""
106902488,"ENSCPUG00000013047","ENSCPUT00000022508.1","ENSCPUP00000018958.1"
106893329,"ENSCPUG00000000350","ENSCPUT00000000486.1","ENSCPUP00000000410.1"
106902219,"ENSCPUG00000002334","ENSCPUT00000003709.1","ENSCPUP00000003043.1"
106891241,"ENSCPUG00000006504","ENSCPUT00000010893.1","ENSCPUP00000009122.1"
106892653,"ENSCPUG00000012348","ENSCPUT00000021250.1","ENSCPUP00000017921.1"
106892653,"ENSCPUG00000012348","ENSCPUT00000021258.1","ENSCPUP00000017922.1"
106892653,"ENSCPUG00000012348","",""
106885961,"ENSCPUG00000006275","ENSCPUT00000010510.1","ENSCPUP00000008789.1"
106885961,"ENSCPUG00000006275","",""
106888768,"ENSCPUG00000016929","ENSCPUT00000029490.1","ENSCPUP00000025014.1"
106888768,"ENSCPUG00000016929","",""
106894797,"ENSCPUG00000017622","ENSCPUT00000030817.1","ENSCPUP00000026150.1"
106894797,"ENSCPUG00000017622","",""
106893143,"ENSCPUG00000014446","ENSCPUT00000025026.1","ENSCPUP00000021150.1"
106893143,"ENSCPUG00000014446","ENSCPUT00000025030.1","ENSCPUP00000021154.1"
106893143,"ENSCPUG00000014446","",""
106893143,"ENSCPUG00000014446","ENSCPUT00000025027.1","ENSCPUP00000021151.1"
106893143,"ENSCPUG00000014446","ENSCPUT00000025031.1","ENSCPUP00000021155.1"
106887023,"","",""
106901910,"ENSCPUG00000014943","",""
106901910,"ENSCPUG00000014943","ENSCPUT00000025966.1","ENSCPUP00000021989.1"
106886442,"ENSCPUG00000002529","",""
106886442,"ENSCPUG00000002529","ENSCPUT00000004021.1","ENSCPUP00000003330.1"
106889304,"ENSCPUG00000010456","ENSCPUT00000017799.1","ENSCPUP00000014989.1"
106902793,"ENSCPUG00000012739","ENSCPUT00000023719.1","ENSCPUP00000020019.1"
106885329,"ENSCPUG00000019614","ENSCPUT00000034459.1","ENSCPUP00000029271.1"
106890454,"ENSCPUG00000017345","ENSCPUT00000030368.1","ENSCPUP00000025749.1"
106886450,"ENSCPUG00000011936","ENSCPUT00000020535.1","ENSCPUP00000017325.1"
106894673,"ENSCPUG00000012776","ENSCPUT00000022072.1","ENSCPUP00000018591.1"
106900036,"ENSCPUG00000015852","ENSCPUT00000027528.1","ENSCPUP00000023334.1"
106886737,"ENSCPUG00000016968","",""
106886737,"ENSCPUG00000016968","ENSCPUT00000029567.1","ENSCPUP00000025079.1"
106890586,"ENSCPUG00000018243","ENSCPUT00000031906.1","ENSCPUP00000027086.1"
106885900,"ENSCPUG00000003721","ENSCPUT00000006141.1","ENSCPUP00000005061.1"
106890432,"ENSCPUG00000003074","ENSCPUT00000004979.1","ENSCPUP00000004106.1"
106890432,"ENSCPUG00000003074","ENSCPUT00000004984.1","ENSCPUP00000004110.1"
