"GID","GENETYPE"
106889945,"protein-coding"
106896209,"protein-coding"
106902657,"protein-coding"
106885848,"protein-coding"
106885835,"protein-coding"
106885007,"protein-coding"
106891809,"protein-coding"
106887396,"protein-coding"
106889094,"protein-coding"
106892327,"protein-coding"
106887027,"protein-coding"
106887077,"protein-coding"
106895209,"protein-coding"
106901452,"protein-coding"
106898771,"protein-coding"
106889354,"protein-coding"
106894117,"protein-coding"
106891408,"protein-coding"
106889505,"protein-coding"
106888719,"protein-coding"
106891756,"protein-coding"
106896925,"protein-coding"
106891292,"protein-coding"
106885146,"protein-coding"
106900837,"protein-coding"
106889937,"protein-coding"
106895067,"protein-coding"
106896307,"protein-coding"
106902622,"protein-coding"
106898162,"protein-coding"
106901755,"protein-coding"
106897428,"protein-coding"
106885674,"protein-coding"
106885284,"protein-coding"
106887381,"protein-coding"
106888999,"protein-coding"
106895319,"protein-coding"
106901175,"protein-coding"
106893054,"protein-coding"
106894141,"protein-coding"
106893901,"protein-coding"
106885294,"protein-coding"
106901401,"protein-coding"
106890387,"protein-coding"
106898110,"protein-coding"
106902523,"protein-coding"
106895742,"protein-coding"
106901287,"protein-coding"
106888609,"protein-coding"
106898683,"protein-coding"
106888149,"protein-coding"
106891534,"protein-coding"
106893779,"protein-coding"
106886227,"protein-coding"
106893547,"protein-coding"
106897646,"protein-coding"
106893416,"protein-coding"
106901609,"protein-coding"
106884656,"protein-coding"
106892485,"protein-coding"
106888805,"protein-coding"
106891536,"protein-coding"
106893903,"protein-coding"
106894940,"protein-coding"
106898300,"protein-coding"
106888036,"protein-coding"
106893249,"protein-coding"
106890697,"protein-coding"
106894785,"protein-coding"
106895522,"protein-coding"
106898658,"protein-coding"
106885752,"protein-coding"
106895649,"protein-coding"
106900522,"protein-coding"
106890613,"protein-coding"
106897788,"protein-coding"
106894689,"protein-coding"
106886308,"protein-coding"
106893965,"protein-coding"
106885170,"protein-coding"
106886764,"protein-coding"
106898159,"protein-coding"
106889525,"protein-coding"
106894081,"protein-coding"
106896520,"protein-coding"
106886301,"protein-coding"
106897378,"protein-coding"
106902720,"protein-coding"
106893548,"protein-coding"
106897188,"protein-coding"
106893084,"protein-coding"
106899194,"protein-coding"
106885491,"protein-coding"
106901996,"protein-coding"
106900982,"protein-coding"
106894811,"protein-coding"
106886761,"protein-coding"
106895620,"protein-coding"
106891101,"protein-coding"
106897289,"protein-coding"
106900338,"protein-coding"
106887199,"protein-coding"
106892351,"protein-coding"
106898475,"protein-coding"
106884638,"protein-coding"
106901700,"protein-coding"
106894757,"protein-coding"
106895147,"protein-coding"
106885484,"protein-coding"
106886980,"protein-coding"
106895693,"protein-coding"
106890869,"protein-coding"
106894399,"protein-coding"
106890867,"protein-coding"
106888441,"protein-coding"
106900672,"protein-coding"
106892336,"protein-coding"
106887689,"protein-coding"
106891429,"protein-coding"
106894894,"protein-coding"
106892716,"protein-coding"
106886756,"protein-coding"
106900904,"protein-coding"
106885132,"protein-coding"
106884726,"protein-coding"
106896807,"protein-coding"
106896841,"protein-coding"
106885639,"protein-coding"
106900779,"protein-coding"
106897761,"protein-coding"
106898349,"protein-coding"
106888669,"protein-coding"
106901982,"protein-coding"
106901995,"protein-coding"
106886335,"protein-coding"
106886336,"protein-coding"
106892497,"protein-coding"
106891222,"protein-coding"
106895394,"protein-coding"
106902098,"protein-coding"
106892376,"protein-coding"
106889441,"protein-coding"
106902034,"protein-coding"
106894261,"protein-coding"
106888294,"protein-coding"
106887661,"protein-coding"
106888332,"protein-coding"
106894134,"protein-coding"
106894877,"protein-coding"
106896422,"protein-coding"
106902634,"protein-coding"
106902537,"protein-coding"
106887059,"protein-coding"
106901732,"protein-coding"
106886089,"protein-coding"
106896503,"protein-coding"
106902163,"protein-coding"
106884615,"protein-coding"
106885086,"protein-coding"
106888657,"protein-coding"
106885526,"protein-coding"
106897403,"protein-coding"
106893982,"protein-coding"
106885273,"protein-coding"
106888765,"protein-coding"
106888891,"protein-coding"
106893785,"protein-coding"
106884644,"protein-coding"
106901397,"protein-coding"
106890477,"protein-coding"
106901262,"protein-coding"
106894666,"protein-coding"
106888775,"protein-coding"
106885355,"protein-coding"
106897335,"protein-coding"
106890346,"protein-coding"
106898607,"protein-coding"
106896993,"protein-coding"
106893914,"protein-coding"
106900924,"protein-coding"
106884662,"protein-coding"
106893912,"protein-coding"
106893893,"protein-coding"
106892115,"protein-coding"
106889873,"protein-coding"
106891895,"protein-coding"
106899974,"protein-coding"
106892362,"protein-coding"
106890987,"protein-coding"
106899956,"protein-coding"
106890684,"protein-coding"
106901023,"protein-coding"
106902086,"protein-coding"
106899092,"protein-coding"
106897995,"protein-coding"
106886987,"protein-coding"
106895291,"protein-coding"
106885333,"protein-coding"
106897143,"protein-coding"
106897581,"protein-coding"
106897151,"protein-coding"
106901644,"protein-coding"
106901551,"protein-coding"
106901563,"protein-coding"
106890915,"protein-coding"
106893056,"protein-coding"
106894160,"protein-coding"
106894605,"protein-coding"
106899626,"protein-coding"
106894241,"protein-coding"
106898515,"protein-coding"
106890696,"protein-coding"
106892133,"protein-coding"
106891806,"protein-coding"
106891445,"protein-coding"
106897810,"protein-coding"
106892615,"protein-coding"
106896323,"protein-coding"
106893464,"protein-coding"
106894581,"protein-coding"
106900137,"protein-coding"
106893237,"protein-coding"
106894669,"protein-coding"
106891620,"protein-coding"
106895835,"protein-coding"
106888588,"protein-coding"
106888907,"protein-coding"
106893828,"protein-coding"
106901306,"protein-coding"
106890810,"protein-coding"
106892520,"protein-coding"
106891481,"protein-coding"
106890562,"protein-coding"
106887506,"protein-coding"
106897837,"protein-coding"
106902772,"protein-coding"
106890324,"protein-coding"
106893263,"protein-coding"
106892890,"protein-coding"
106897887,"protein-coding"
106892893,"protein-coding"
106892817,"protein-coding"
106890966,"protein-coding"
106895451,"protein-coding"
106885520,"protein-coding"
106893060,"protein-coding"
106893357,"protein-coding"
106888348,"protein-coding"
106891991,"protein-coding"
106885202,"protein-coding"
106900898,"protein-coding"
106894892,"protein-coding"
106891797,"protein-coding"
106901294,"protein-coding"
106885218,"protein-coding"
106893833,"protein-coding"
106901113,"protein-coding"
106890389,"protein-coding"
106893505,"protein-coding"
106888632,"protein-coding"
106895241,"protein-coding"
106884864,"protein-coding"
106886017,"protein-coding"
106890855,"protein-coding"
106893579,"protein-coding"
106898663,"protein-coding"
106889247,"protein-coding"
106895888,"protein-coding"
106898030,"protein-coding"
106886958,"protein-coding"
106885709,"protein-coding"
106884655,"protein-coding"
106892659,"protein-coding"
106891190,"protein-coding"
106889960,"protein-coding"
106895916,"protein-coding"
106897742,"protein-coding"
106895185,"protein-coding"
106901768,"protein-coding"
106893821,"protein-coding"
106899829,"protein-coding"
106896911,"protein-coding"
106896876,"protein-coding"
106889002,"protein-coding"
106900493,"protein-coding"
106894401,"protein-coding"
106887764,"protein-coding"
106892009,"protein-coding"
106895030,"protein-coding"
106901423,"protein-coding"
106901018,"protein-coding"
106890839,"protein-coding"
106898085,"protein-coding"
106895198,"protein-coding"
106886073,"protein-coding"
106897741,"protein-coding"
106887646,"protein-coding"
106897002,"protein-coding"
106886744,"protein-coding"
106891103,"protein-coding"
106891922,"protein-coding"
106901428,"protein-coding"
106888135,"protein-coding"
106885920,"protein-coding"
106889271,"protein-coding"
106897956,"protein-coding"
106892428,"protein-coding"
106885444,"protein-coding"
106892512,"protein-coding"
106900963,"protein-coding"
106900964,"protein-coding"
106892397,"protein-coding"
106901123,"protein-coding"
106902416,"protein-coding"
106886359,"protein-coding"
106885159,"protein-coding"
106887102,"protein-coding"
106891417,"protein-coding"
106885948,"protein-coding"
106888450,"protein-coding"
106900899,"protein-coding"
106888328,"protein-coding"
106891458,"protein-coding"
106889210,"protein-coding"
106889662,"protein-coding"
106895875,"protein-coding"
106898916,"protein-coding"
106885589,"protein-coding"
106885992,"protein-coding"
106889629,"protein-coding"
106900910,"protein-coding"
106896595,"protein-coding"
106895232,"protein-coding"
106889449,"protein-coding"
106901266,"protein-coding"
106902741,"protein-coding"
106885125,"protein-coding"
106899314,"protein-coding"
106895070,"protein-coding"
106901971,"protein-coding"
106885475,"protein-coding"
106901588,"protein-coding"
106890113,"protein-coding"
106893356,"protein-coding"
106886215,"protein-coding"
106892889,"protein-coding"
106894090,"protein-coding"
106897649,"protein-coding"
106890841,"protein-coding"
106887878,"protein-coding"
106885078,"protein-coding"
106886517,"protein-coding"
106888481,"protein-coding"
106891097,"protein-coding"
106894404,"protein-coding"
106897869,"protein-coding"
106890912,"protein-coding"
106900653,"protein-coding"
106893997,"protein-coding"
106886547,"protein-coding"
106890536,"protein-coding"
106892145,"protein-coding"
106890845,"protein-coding"
106887234,"protein-coding"
106894827,"protein-coding"
106886703,"protein-coding"
106892748,"protein-coding"
106888443,"protein-coding"
106896496,"protein-coding"
106890270,"protein-coding"
106890787,"protein-coding"
106892451,"protein-coding"
106900927,"protein-coding"
106887113,"protein-coding"
106899680,"protein-coding"
106900346,"protein-coding"
106899213,"protein-coding"
106898589,"protein-coding"
106888761,"protein-coding"
106886653,"protein-coding"
106891313,"protein-coding"
106902341,"protein-coding"
106890762,"protein-coding"
106901038,"protein-coding"
106892231,"protein-coding"
106885206,"protein-coding"
106895978,"protein-coding"
106891092,"protein-coding"
106897387,"protein-coding"
106902580,"protein-coding"
106887805,"protein-coding"
106902730,"protein-coding"
106897072,"protein-coding"
106891973,"protein-coding"
106902691,"protein-coding"
106897084,"protein-coding"
106897583,"protein-coding"
106897590,"protein-coding"
106899968,"protein-coding"
106899084,"protein-coding"
106886770,"protein-coding"
106887256,"protein-coding"
106885135,"protein-coding"
106894050,"protein-coding"
106893625,"protein-coding"
106894051,"protein-coding"
106895841,"protein-coding"
106895342,"protein-coding"
106886223,"protein-coding"
106895974,"protein-coding"
106902048,"protein-coding"
106902081,"protein-coding"
106901585,"protein-coding"
106902392,"protein-coding"
106892682,"protein-coding"
106901856,"protein-coding"
106889504,"protein-coding"
106896247,"protein-coding"
106901759,"protein-coding"
106892005,"protein-coding"
106898529,"protein-coding"
106894804,"protein-coding"
106889059,"protein-coding"
106888076,"protein-coding"
106902220,"protein-coding"
106897864,"protein-coding"
106891519,"protein-coding"
106897282,"protein-coding"
106885034,"protein-coding"
106897271,"protein-coding"
106898794,"protein-coding"
106891281,"protein-coding"
106897162,"protein-coding"
106890259,"protein-coding"
106887670,"protein-coding"
106901838,"protein-coding"
106891155,"protein-coding"
106887565,"protein-coding"
106889736,"protein-coding"
106895063,"protein-coding"
106884877,"protein-coding"
106889401,"protein-coding"
106898008,"protein-coding"
106887704,"protein-coding"
106893010,"protein-coding"
106898046,"protein-coding"
106898849,"protein-coding"
106893383,"protein-coding"
106888864,"protein-coding"
106887104,"protein-coding"
106901307,"protein-coding"
106899498,"protein-coding"
106902695,"protein-coding"
106887420,"protein-coding"
106894469,"protein-coding"
106884551,"protein-coding"
106885771,"protein-coding"
106893437,"protein-coding"
106891055,"protein-coding"
106892254,"protein-coding"
106897184,"protein-coding"
106901717,"protein-coding"
106891838,"protein-coding"
106901833,"protein-coding"
106891004,"protein-coding"
106885924,"protein-coding"
106891005,"protein-coding"
106894858,"protein-coding"
106895114,"protein-coding"
106897535,"protein-coding"
106900155,"protein-coding"
106891729,"protein-coding"
106901274,"protein-coding"
106892422,"protein-coding"
106892377,"protein-coding"
106896854,"protein-coding"
106889037,"protein-coding"
106895559,"protein-coding"
106885194,"protein-coding"
106891052,"protein-coding"
106891928,"protein-coding"
106891780,"protein-coding"
106896874,"protein-coding"
106892034,"protein-coding"
106891985,"protein-coding"
106894033,"protein-coding"
106891533,"protein-coding"
106896476,"protein-coding"
106898622,"protein-coding"
106892715,"protein-coding"
106887356,"protein-coding"
106896878,"protein-coding"
106902898,"protein-coding"
106902925,"protein-coding"
106885870,"protein-coding"
106900441,"protein-coding"
106891014,"protein-coding"
106898744,"protein-coding"
106895481,"protein-coding"
106902605,"protein-coding"
106892834,"protein-coding"
106892136,"protein-coding"
106886376,"protein-coding"
106884934,"protein-coding"
106889309,"protein-coding"
106886395,"protein-coding"
